Date,Open,High,Low,Close,Volume
2020-11-09,164.37,170.8,141.2524,150.5,21307456
2020-11-10,118.92,131.92,113.26,125.01,29678124
2020-11-11,127.09,129.8999,125.1,127.89,7151552
2020-11-12,129.47,132.417,126.88,128.9,6389754
2020-11-13,130.29,130.419,123.2501,124.74,5342966
2020-11-16,126.3,127.95,121.53,127.15,5256742
2020-11-17,126.6166,129.97,126.1574,129.9,2845617
2020-11-18,132,137.01,132,134.01,7279939
2020-11-19,134.65,139.65,134.08,137.42,3402318
2020-11-20,138.2,138.25,133.6,136.56,2658009
2020-11-23,136.75,144.15,136.25,140.96,3616629
2020-11-24,143.74,145.89,140,141.83,2819722
2020-11-25,140.67,142.6,137.71,139.58,2143560
2020-11-27,141,144.8,140.5,142.2,1565732
2020-11-30,142.39,143.45,135.59,139.9,2560527
2020-12-01,140.77,140.91,134.63,137.25,2590905
2020-12-02,135.65,140,134.66,138.53,2095828
2020-12-03,140.56,144.7,139.01,139.35,3062122
2020-12-04,140.6802,140.853,137.9,139.62,1983303
2020-12-07,139,139.78,135.66,136.94,2823108
2020-12-08,136.61,141.67,136.34,140.72,3018844
2020-12-09,141.45,147.25,136.6,136.93,4230024
2020-12-10,137.32,139.01,134.54,137.46,2208597
2020-12-11,137.5,141.19,136.2396,138.7,1828714
2020-12-14,139.43,142.59,136.68,137.73,3124753
2020-12-15,139.72,140.45,135.13,137.61,2426645
2020-12-16,138.15,141.6,137.63,139.37,2210274
2020-12-17,140,143.9,138.9,143.23,2947228
2020-12-18,143.23,145.79,141.9,144.73,2686624
2020-12-21,141,143.4,138.11,138.57,3127397
2020-12-22,140,141.46,136.42,138.68,2288621
2020-12-23,138.71,141.17,136.14,139.92,1790790
2020-12-24,139.59,140.4,135.06,136.59,1969738
2020-12-28,136.6427,137.35,126.33,126.44,5988592
2020-12-29,127.77,129.92,123.8801,125.9,3489552
2020-12-30,126.79,128.58,125.06,126.49,2606043
2020-12-31,126.56,126.6195,123.22,125,2650109
2021-01-04,125.83,126.08,121.6,125.57,2912331
2021-01-05,125.55,128.88,124.32,126.07,2370758
2021-01-06,123.2854,125.7699,117.36,117.63,8515480
2021-01-07,119.5,121.5,116.5,120.7,4585149
2021-01-08,121.2,121.49,116.7366,118.1,4443852
2021-01-11,116.71,117.98,114.05,116.64,3986304
2021-01-12,117.45,120.7,116.12,120.51,3261946
2021-01-13,120.93,128.81,120.2147,125.35,5691141
2021-01-14,130.4965,144.78,129.5,142.47,12970648
2021-01-15,138.7467,143.8,135.83,140.1,5558728
2021-01-19,141.16,143.46,136.51,141.64,3386888
2021-01-20,138.19,140.4721,134.27,135.21,3980464
2021-01-21,136.15,137.09,132,134.61,2735334
2021-01-22,133.96,142.93,133.03,140.7,4353725
2021-01-25,141.89,164.2511,141.76,158.73,12868765
2021-01-26,218.9,221,183.6,186.83,33562126
2021-01-27,182.8,203.44,182.3,192.08,9672549
2021-01-28,187.245,192,177,179.79,4443245
2021-01-29,178.9,189.37,177.44,178.08,3136512
2021-02-01,179.63,181,170.831,177.97,3048212
2021-02-02,178.26,178.425,163.02,167.16,5385569
2021-02-03,165.1,170.88,164,168.29,3039216
2021-02-04,170.66,173.49,165.3252,169.25,3282599
2021-02-05,168.74,170.983,165.8067,168.92,1774927
2021-02-08,170.14,171.85,166.34,169.09,2027996
2021-02-09,169.42,173.3,165.84,166.66,2254278
2021-02-10,167.02,175.8,167.02,171.53,2937386
2021-02-11,172.68,176.7,166.4,175.66,3473762
2021-02-12,175.18,181.8,171.61,175.45,3135796
2021-02-16,182,183.75,172.88,173.04,3117653
2021-02-17,173.72,174.37,165.5,167.87,2354981
2021-02-18,165.21,168.33,161.343,167.09,2284267
2021-02-19,169.76,169.76,160,160.22,2329713
2021-02-22,160.35,160.86,150.38,150.86,3095182
2021-02-23,147.66,150.54,139.36,149.42,3584122
2021-02-24,150.75,152.73,147.2,152.05,1767567
2021-02-25,152.01,153.95,142.34,143.75,4762834
2021-02-26,156,162.78,141.72,145.48,6909947
2021-03-01,150,154.54,145.49,147.105,3699746
2021-03-02,152.49,155,139.4701,139.66,6003146
2021-03-03,137.745,140.22,135.3304,139.485,4953698
2021-03-04,138.42,140.5,130.12,136.42,4316221
2021-03-05,136.42,138.8631,125.871,138.3,4460432
2021-03-08,137.56,142.79,135.04,135.3,2766924
2021-03-09,140.61,142.6,137.387,139.58,3800933
2021-03-10,143.17,143.31,137.08,138.61,2193515
2021-03-11,141.11,144.55,139.07,142.81,2912761
2021-03-12,140.45,143.21,138.36,142.45,1924791
2021-03-15,143.58,150.66,143.4236,148.11,3155604
2021-03-16,148.01,148.32,137.01,139.17,4002711
2021-03-17,139,140.02,135.44,139.19,3241615
2021-03-18,138,138.15,132.9016,133.72,3069888
2021-03-19,135.59,140.39,134.8201,139.39,3253083
2021-03-22,140.34,141.78,138.06,139.6,1799995
2021-03-23,139.99,139.99,135.39,137.1,1908626
2021-03-24,136,136.77,129.6481,130.21,2875738
2021-03-25,128.87,131.7963,127.24,129.73,2589539
2021-03-26,130.51,132.19,126.9,129.71,2012501
2021-03-29,129.7,131.08,125.44,126.66,2270385
2021-03-30,126.5,127.52,123.5,126.12,2453880
2021-03-31,127.29,131.9,125.82,130.12,2775444
2021-04-01,132.01,135.32,130.75,131.38,1566826
2021-04-05,132.24,133.14,129.61,131.59,1471450
2021-04-06,131.5104,136.52,131.11,133.95,3619003
2021-04-07,137.51,140.7,129.91,130.29,4769644
2021-04-08,132.81,135.9,131.78,134.87,2303239
2021-04-09,134.29,134.6,129.91,130.37,2023001
2021-04-12,130.99,133.06,127.4,132.26,1921403
2021-04-13,131.67,135.98,131.67,135.83,2238823
2021-04-14,136.35,138.17,134.0364,135.18,2297745
2021-04-15,136.64,137.7899,135.02,137.15,2308831
2021-04-16,137.87,140.58,135.5001,137.31,2420542
2021-04-19,136.785,137.79,133.79,135.25,1375753
2021-04-20,135.25,135.58,129.05,131.48,1860036
2021-04-21,131.4486,134.09,129.94,133.95,1262977
2021-04-22,133.73,136.62,132.16,132.83,1558362
2021-04-23,133.04,134.88,130.9,131.42,1875358
2021-04-26,132.12,132.9,129.51,132.06,1961993
2021-04-27,131.8436,134.2,131.55,133.5,2208896
2021-04-28,133.97,135.8,132.67,134.22,1446058
2021-04-29,135.58,137.39,131.61,133.4,2514197
2021-04-30,131.88,134.4981,131.62,131.68,1436784
2021-05-03,130.52,131.32,125.01,126.4,3248759
2021-05-04,125.28,125.7,119.66,124.8,3704419
2021-05-05,125.51,125.74,120.2,121.57,2474530
2021-05-06,120.03,120.465,115.46,119.04,4849538
2021-05-07,107.73,116.88,106.91,110.725,9339639
2021-05-10,110.28,110.42,103.16,107.21,6432458
2021-05-11,100.89,110.7,100.8186,109.64,4696832
2021-05-12,109.38,111,103.88,104.99,3693825
2021-05-13,105,106.95,99.86,101.52,3325357
2021-05-14,102.93,106.252,101.91,104.97,3431919
2021-05-17,105.71,106,100.42,102.51,3898573
2021-05-18,103.3,106.2,101.9,104.45,2793844
2021-05-19,103.25,104.44,102,103.8,1809895
2021-05-20,104.18,108.88,103.81,107.53,2633649
2021-05-21,108.6,109.36,106.463,106.59,1550402
2021-05-24,113.72,120.25,112.97,117.25,8866115
2021-05-25,118.09,120.09,116.9,119.66,3443420
2021-05-26,124,127.88,121.27,126.74,5569032
2021-05-27,134.39,146.8,133.54,142.61,21735585
